frame,class,confidence,x_center,y_center
67,4,0.8403217196464539,1135,495
67,4,0.8042993545532227,1394,500
67,4,0.8011357188224792,1430,686
67,4,0.7216440439224243,1108,656
67,4,0.5675583481788635,933,518
67,4,0.414914608001709,1877,462
67,4,0.25505781173706055,442,494
68,4,0.8548365235328674,1823,529
68,4,0.8205309510231018,1126,495
68,4,0.8136945366859436,1385,501
68,4,0.777143120765686,1441,686
68,4,0.7680193185806274,1120,655
68,4,0.7281378507614136,1870,463
68,4,0.5988232493400574,1733,639
68,4,0.27497398853302,922,518
68,4,0.25585436820983887,433,494
69,4,0.8403736352920532,1811,529
69,4,0.828252375125885,1116,495
69,4,0.7912853956222534,1450,686
69,4,0.7740414142608643,1132,656
69,4,0.7347274422645569,1862,462
69,4,0.5600172281265259,1376,500
69,4,0.5271992087364197,1744,639
69,4,0.3951738476753235,423,495
69,4,0.3244996666908264,912,517
70,4,0.8402084112167358,1799,530
70,4,0.8170219659805298,1106,496
70,4,0.7833588719367981,1854,462
70,4,0.7790708541870117,1144,655
70,4,0.743046760559082,1366,500
70,4,0.4814709722995758,900,517
70,4,0.2720852792263031,1460,686
71,4,0.8313851356506348,1787,530
71,4,0.8273603320121765,1356,500
71,4,0.7486761808395386,1845,462
71,4,0.7459010481834412,1155,654
71,4,0.7283642888069153,1096,495
71,4,0.5595457553863525,1415,609
71,4,0.4181690812110901,1470,686
71,4,0.415865033864975,889,517
71,4,0.35458144545555115,1763,639
72,4,0.8390420079231262,1775,530
72,4,0.81673264503479,1348,500
72,4,0.8045034408569336,1086,495
72,4,0.7809060215950012,1837,462
72,4,0.7115170359611511,1429,608
72,4,0.6818894147872925,1167,655
72,4,0.5128204226493835,1773,639
72,4,0.38090354204177856,1479,686
73,4,0.8276576399803162,1077,495
73,4,0.7955078482627869,1338,499
73,4,0.7864628434181213,1764,531
73,4,0.7680172920227051,1829,462
73,4,0.738447904586792,1179,655
73,3,0.6220335960388184,8,678
73,4,0.5422989130020142,1442,609
73,4,0.3333546221256256,1490,686
73,4,0.32222411036491394,385,495
74,4,0.8200690150260925,1328,500
74,4,0.794003427028656,1068,496
74,4,0.7493090629577637,1821,463
74,4,0.7450166344642639,12,680
74,4,0.7051140666007996,1500,686
74,4,0.7001845836639404,1751,531
74,4,0.6790124177932739,1191,655
75,4,0.8377597332000732,1058,496
75,4,0.8103927373886108,1739,531
75,4,0.7939554452896118,1319,500
75,4,0.7831793427467346,1509,686
75,4,0.7507882118225098,1813,463
75,4,0.711548388004303,17,682
75,4,0.6205416917800903,843,517
75,4,0.5742354393005371,1203,655
76,4,0.8439683318138123,1048,496
76,4,0.8314065933227539,1727,531
76,4,0.7897714376449585,1309,499
76,4,0.75779789686203,1214,657
76,4,0.7550241947174072,1517,686
76,4,0.6738528609275818,22,682
76,4,0.6633163690567017,1804,462
76,4,0.3623138666152954,832,516
77,4,0.8415946364402771,1715,531
77,4,0.8381785154342651,1527,686
77,4,0.8313938975334167,1037,497
77,4,0.8189659714698792,1299,499
77,4,0.8005334734916687,28,684
77,4,0.7362092733383179,1225,656
77,4,0.6417458653450012,1797,463
77,4,0.47992581129074097,820,516
78,4,0.8454451560974121,1536,686
78,4,0.8388713598251343,1703,531
78,4,0.8293853998184204,37,684
78,4,0.8287398815155029,1028,496
78,4,0.8286988139152527,1237,656
